puck_id,x_offset,y_offset,z_offset
fc_1_L2_tile_2264,67478,2328249,0
fc_1_L2_tile_2265,67478,2364531,0
fc_1_L2_tile_2266,67478,2400813,0
fc_1_L2_tile_2267,67478,2437095,0
fc_1_L2_tile_2268,67478,2473377,0
fc_1_L2_tile_2269,67478,2509659,0
fc_1_L2_tile_2270,67478,2545941,0
fc_1_L2_tile_2271,67478,2582223,0
fc_1_L2_tile_2272,67478,2618505,0
fc_1_L2_tile_2273,67478,2654787,0
fc_1_L2_tile_2274,67478,2691069,0
fc_1_L2_tile_2275,67478,2727351,0
fc_1_L2_tile_2276,67478,2763633,0
fc_1_L2_tile_2277,67478,2799915,0
fc_1_L2_tile_2278,67478,2836197,0
fc_1_L2_tile_2301,101217,36282,0
fc_1_L2_tile_2302,101217,72564,0
fc_1_L2_tile_2303,101217,108846,0
fc_1_L2_tile_2304,101217,145128,0
fc_1_L2_tile_2305,101217,181410,0
fc_1_L2_tile_2306,101217,217692,0
fc_1_L2_tile_2307,101217,253974,0
fc_1_L2_tile_2308,101217,290256,0
fc_1_L2_tile_2309,101217,326538,0
fc_1_L2_tile_2310,101217,362820,0
fc_1_L2_tile_2311,101217,399102,0
fc_1_L2_tile_2312,101217,435384,0
fc_1_L2_tile_2313,101217,471666,0
fc_1_L2_tile_2314,101217,507948,0
fc_1_L2_tile_2315,101217,544230,0
fc_1_L2_tile_2316,101217,580512,0
fc_1_L2_tile_2317,101217,616794,0
fc_1_L2_tile_2318,101217,653076,0
fc_1_L2_tile_2319,101217,689358,0
fc_1_L2_tile_2320,101217,725640,0
fc_1_L2_tile_2321,101217,761922,0
fc_1_L2_tile_2322,101217,798204,0
fc_1_L2_tile_2323,101217,834486,0
fc_1_L2_tile_2324,101217,870768,0
fc_1_L2_tile_2325,101217,907050,0
fc_1_L2_tile_2326,101217,943332,0
fc_1_L2_tile_2327,101217,979614,0
fc_1_L2_tile_2328,101217,1015896,0
fc_1_L2_tile_2329,101217,1052178,0
fc_1_L2_tile_2330,101217,1088460,0
fc_1_L2_tile_2331,101217,1124742,0
fc_1_L2_tile_2332,101217,1161024,0
fc_1_L2_tile_2333,101217,1197306,0
fc_1_L2_tile_2334,101217,1233588,0
fc_1_L2_tile_2335,101217,1269870,0
fc_1_L2_tile_2336,101217,1306152,0
fc_1_L2_tile_2337,101217,1342434,0
fc_1_L2_tile_2338,101217,1378716,0
fc_1_L2_tile_2339,101217,1414998,0
fc_1_L2_tile_2340,101217,1451280,0
fc_1_L2_tile_2341,101217,1487562,0
fc_1_L2_tile_2342,101217,1523844,0
fc_1_L2_tile_2343,101217,1560126,0
fc_1_L2_tile_2344,101217,1596408,0
fc_1_L2_tile_2345,101217,1632690,0
fc_1_L2_tile_2346,101217,1668972,0
fc_1_L2_tile_2347,101217,1705254,0
fc_1_L2_tile_2348,101217,1741536,0
fc_1_L2_tile_2349,101217,1777818,0
fc_1_L2_tile_2350,101217,1814100,0
fc_1_L2_tile_2351,101217,1850382,0
fc_1_L2_tile_2352,101217,1886664,0
fc_1_L2_tile_2353,101217,1922946,0
fc_1_L2_tile_2354,101217,1959228,0
fc_1_L2_tile_2355,101217,1995510,0
fc_1_L2_tile_2356,101217,2031792,0
fc_1_L2_tile_2357,101217,2068074,0
fc_1_L2_tile_2358,101217,2104356,0
fc_1_L2_tile_2359,101217,2140638,0
fc_1_L2_tile_2360,101217,2176920,0
fc_1_L2_tile_2361,101217,2213202,0
fc_1_L2_tile_2362,101217,2249484,0
fc_1_L2_tile_2363,101217,2285766,0
fc_1_L2_tile_2364,101217,2322048,0
fc_1_L2_tile_2365,101217,2358330,0
fc_1_L2_tile_2366,101217,2394612,0
fc_1_L2_tile_2367,101217,2430894,0
fc_1_L2_tile_2368,101217,2467176,0
fc_1_L2_tile_2369,101217,2503458,0
fc_1_L2_tile_2370,101217,2539740,0
fc_1_L2_tile_2371,101217,2576022,0
fc_1_L2_tile_2372,101217,2612304,0
fc_1_L2_tile_2373,101217,2648586,0
fc_1_L2_tile_2374,101217,2684868,0
fc_1_L2_tile_2375,101217,2721150,0
fc_1_L2_tile_2376,101217,2757432,0
fc_1_L2_tile_2377,101217,2793714,0
fc_1_L2_tile_2378,101217,2829996,0
fc_1_L2_tile_2401,134956,42483,0
fc_1_L2_tile_2402,134956,78765,0
fc_1_L2_tile_2403,134956,115047,0
fc_1_L2_tile_2404,134956,151329,0
fc_1_L2_tile_2405,134956,187611,0
fc_1_L2_tile_2406,134956,223893,0
fc_1_L2_tile_2407,134956,260175,0
fc_1_L2_tile_2408,134956,296457,0
fc_1_L2_tile_2409,134956,332739,0
fc_1_L2_tile_2410,134956,369021,0
fc_1_L2_tile_2411,134956,405303,0
fc_1_L2_tile_2412,134956,441585,0
fc_1_L2_tile_2413,134956,477867,0
fc_1_L2_tile_2414,134956,514149,0
fc_1_L2_tile_2415,134956,550431,0
fc_1_L2_tile_2416,134956,586713,0
fc_1_L2_tile_2417,134956,622995,0
fc_1_L2_tile_2418,134956,659277,0
fc_1_L2_tile_2419,134956,695559,0
fc_1_L2_tile_2420,134956,731841,0
fc_1_L2_tile_2421,134956,768123,0
fc_1_L2_tile_2422,134956,804405,0
fc_1_L2_tile_2423,134956,840687,0
fc_1_L2_tile_2424,134956,876969,0
fc_1_L2_tile_2425,134956,913251,0
fc_1_L2_tile_2426,134956,949533,0
fc_1_L2_tile_2427,134956,985815,0
fc_1_L2_tile_2428,134956,1022097,0
fc_1_L2_tile_2429,134956,1058379,0
fc_1_L2_tile_2430,134956,1094661,0
fc_1_L2_tile_2431,134956,1130943,0
fc_1_L2_tile_2432,134956,1167225,0
fc_1_L2_tile_2433,134956,1203507,0
fc_1_L2_tile_2434,134956,1239789,0
fc_1_L2_tile_2435,134956,1276071,0
fc_1_L2_tile_2436,134956,1312353,0
fc_1_L2_tile_2437,134956,1348635,0
fc_1_L2_tile_2438,134956,1384917,0
fc_1_L2_tile_2439,134956,1421199,0
fc_1_L2_tile_2440,134956,1457481,0
fc_1_L2_tile_2441,134956,1493763,0
fc_1_L2_tile_2442,134956,1530045,0
fc_1_L2_tile_2443,134956,1566327,0
fc_1_L2_tile_2444,134956,1602609,0
fc_1_L2_tile_2445,134956,1638891,0
fc_1_L2_tile_2446,134956,1675173,0
fc_1_L2_tile_2447,134956,1711455,0
fc_1_L2_tile_2448,134956,1747737,0
fc_1_L2_tile_2449,134956,1784019,0
fc_1_L2_tile_2450,134956,1820301,0
fc_1_L2_tile_2451,134956,1856583,0
fc_1_L2_tile_2452,134956,1892865,0
fc_1_L2_tile_2453,134956,1929147,0
fc_1_L2_tile_2454,134956,1965429,0
fc_1_L2_tile_2455,134956,2001711,0
fc_1_L2_tile_2456,134956,2037993,0
fc_1_L2_tile_2457,134956,2074275,0
fc_1_L2_tile_2458,134956,2110557,0
fc_1_L2_tile_2459,134956,2146839,0
fc_1_L2_tile_2460,134956,2183121,0
fc_1_L2_tile_2461,134956,2219403,0
fc_1_L2_tile_2462,134956,2255685,0
fc_1_L2_tile_2463,134956,2291967,0
fc_1_L2_tile_2464,134956,2328249,0
fc_1_L2_tile_2465,134956,2364531,0
fc_1_L2_tile_2466,134956,2400813,0
fc_1_L2_tile_2467,134956,2437095,0
fc_1_L2_tile_2468,134956,2473377,0
fc_1_L2_tile_2469,134956,2509659,0
fc_1_L2_tile_2470,134956,2545941,0
fc_1_L2_tile_2471,134956,2582223,0
fc_1_L2_tile_2472,134956,2618505,0
fc_1_L2_tile_2473,134956,2654787,0
fc_1_L2_tile_2474,134956,2691069,0
fc_1_L2_tile_2475,134956,2727351,0
fc_1_L2_tile_2476,134956,2763633,0
fc_1_L2_tile_2477,134956,2799915,0
fc_1_L2_tile_2478,134956,2836197,0
fc_1_L2_tile_2501,168695,36282,0
fc_1_L2_tile_2502,168695,72564,0
fc_1_L2_tile_2503,168695,108846,0
fc_1_L2_tile_2504,168695,145128,0
fc_1_L2_tile_2505,168695,181410,0
fc_1_L2_tile_2506,168695,217692,0
fc_1_L2_tile_2507,168695,253974,0
fc_1_L2_tile_2508,168695,290256,0
fc_1_L2_tile_2509,168695,326538,0
fc_1_L2_tile_2510,168695,362820,0
fc_1_L2_tile_2511,168695,399102,0
fc_1_L2_tile_2512,168695,435384,0
fc_1_L2_tile_2513,168695,471666,0
fc_1_L2_tile_2514,168695,507948,0
fc_1_L2_tile_2515,168695,544230,0
fc_1_L2_tile_2516,168695,580512,0
fc_1_L2_tile_2517,168695,616794,0
fc_1_L2_tile_2518,168695,653076,0
fc_1_L2_tile_2519,168695,689358,0
fc_1_L2_tile_2520,168695,725640,0
fc_1_L2_tile_2521,168695,761922,0
fc_1_L2_tile_2522,168695,798204,0
fc_1_L2_tile_2523,168695,834486,0
fc_1_L2_tile_2524,168695,870768,0
fc_1_L2_tile_2525,168695,907050,0
fc_1_L2_tile_2526,168695,943332,0
fc_1_L2_tile_2527,168695,979614,0
fc_1_L2_tile_2528,168695,1015896,0
fc_1_L2_tile_2529,168695,1052178,0
fc_1_L2_tile_2530,168695,1088460,0
fc_1_L2_tile_2531,168695,1124742,0
fc_1_L2_tile_2532,168695,1161024,0
fc_1_L2_tile_2533,168695,1197306,0
fc_1_L2_tile_2534,168695,1233588,0
fc_1_L2_tile_2535,168695,1269870,0
fc_1_L2_tile_2536,168695,1306152,0
fc_1_L2_tile_2537,168695,1342434,0
fc_1_L2_tile_2538,168695,1378716,0
fc_1_L2_tile_2539,168695,1414998,0
fc_1_L2_tile_2540,168695,1451280,0
fc_1_L2_tile_2541,168695,1487562,0
fc_1_L2_tile_2542,168695,1523844,0
fc_1_L2_tile_2543,168695,1560126,0
fc_1_L2_tile_2544,168695,1596408,0
fc_1_L2_tile_2545,168695,1632690,0
fc_1_L2_tile_2546,168695,1668972,0
fc_1_L2_tile_2547,168695,1705254,0
fc_1_L2_tile_2548,168695,1741536,0
fc_1_L2_tile_2549,168695,1777818,0
fc_1_L2_tile_2550,168695,1814100,0
fc_1_L2_tile_2551,168695,1850382,0
fc_1_L2_tile_2552,168695,1886664,0
fc_1_L2_tile_2553,168695,1922946,0
fc_1_L2_tile_2554,168695,1959228,0
fc_1_L2_tile_2555,168695,1995510,0
fc_1_L2_tile_2556,168695,2031792,0
fc_1_L2_tile_2557,168695,2068074,0
fc_1_L2_tile_2558,168695,2104356,0
fc_1_L2_tile_2559,168695,2140638,0
fc_1_L2_tile_2560,168695,2176920,0
fc_1_L2_tile_2561,168695,2213202,0
fc_1_L2_tile_2562,168695,2249484,0
fc_1_L2_tile_2563,168695,2285766,0
fc_1_L2_tile_2564,168695,2322048,0
fc_1_L2_tile_2565,168695,2358330,0
fc_1_L2_tile_2566,168695,2394612,0
fc_1_L2_tile_2567,168695,2430894,0
fc_1_L2_tile_2568,168695,2467176,0
fc_1_L2_tile_2569,168695,2503458,0
fc_1_L2_tile_2570,168695,2539740,0
fc_1_L2_tile_2571,168695,2576022,0
fc_1_L2_tile_2572,168695,2612304,0
fc_1_L2_tile_2573,168695,2648586,0
fc_1_L2_tile_2574,168695,2684868,0
fc_1_L2_tile_2575,168695,2721150,0
fc_1_L2_tile_2576,168695,2757432,0
fc_1_L2_tile_2577,168695,2793714,0
fc_1_L2_tile_2578,168695,2829996,0
fc_1_L2_tile_2601,202434,42483,0
fc_1_L2_tile_2602,202434,78765,0
fc_1_L2_tile_2603,202434,115047,0
fc_1_L2_tile_2604,202434,151329,0
fc_1_L2_tile_2605,202434,187611,0
fc_1_L2_tile_2606,202434,223893,0
fc_1_L2_tile_2607,202434,260175,0
fc_1_L2_tile_2608,202434,296457,0
fc_1_L2_tile_2609,202434,332739,0
fc_1_L2_tile_2610,202434,369021,0
fc_1_L2_tile_2611,202434,405303,0
fc_1_L2_tile_2612,202434,441585,0
fc_1_L2_tile_2613,202434,477867,0
fc_1_L2_tile_2614,202434,514149,0
fc_1_L2_tile_2615,202434,550431,0
fc_1_L2_tile_2616,202434,586713,0
fc_1_L2_tile_2617,202434,622995,0
fc_1_L2_tile_2618,202434,659277,0
fc_1_L2_tile_2619,202434,695559,0
fc_1_L2_tile_2620,202434,731841,0
fc_1_L2_tile_2621,202434,768123,0
fc_1_L2_tile_2622,202434,804405,0
fc_1_L2_tile_2623,202434,840687,0
fc_1_L2_tile_2624,202434,876969,0
fc_1_L2_tile_2625,202434,913251,0
fc_1_L2_tile_2626,202434,949533,0
fc_1_L2_tile_2627,202434,985815,0
fc_1_L2_tile_2628,202434,1022097,0
fc_1_L2_tile_2629,202434,1058379,0
fc_1_L2_tile_2630,202434,1094661,0
fc_1_L2_tile_2631,202434,1130943,0
fc_1_L2_tile_2632,202434,1167225,0
fc_1_L2_tile_2633,202434,1203507,0
fc_1_L2_tile_2634,202434,1239789,0
fc_1_L2_tile_2635,202434,1276071,0
fc_1_L2_tile_2636,202434,1312353,0
fc_1_L2_tile_2637,202434,1348635,0
fc_1_L2_tile_2638,202434,1384917,0
fc_1_L2_tile_2639,202434,1421199,0
fc_1_L2_tile_2640,202434,1457481,0
fc_1_L2_tile_2641,202434,1493763,0
fc_1_L2_tile_2642,202434,1530045,0
fc_1_L2_tile_2643,202434,1566327,0
fc_1_L2_tile_2644,202434,1602609,0
fc_1_L2_tile_2645,202434,1638891,0
fc_1_L2_tile_2646,202434,1675173,0
fc_1_L2_tile_2647,202434,1711455,0
fc_1_L2_tile_2648,202434,1747737,0
fc_1_L2_tile_2649,202434,1784019,0
fc_1_L2_tile_2650,202434,1820301,0
fc_1_L2_tile_2651,202434,1856583,0
fc_1_L2_tile_2652,202434,1892865,0
fc_1_L2_tile_2653,202434,1929147,0
fc_1_L2_tile_2654,202434,1965429,0
fc_1_L2_tile_2655,202434,2001711,0
fc_1_L2_tile_2656,202434,2037993,0
fc_1_L2_tile_2657,202434,2074275,0
fc_1_L2_tile_2658,202434,2110557,0
fc_1_L2_tile_2659,202434,2146839,0
fc_1_L2_tile_2660,202434,2183121,0
fc_1_L2_tile_2661,202434,2219403,0
fc_1_L2_tile_2662,202434,2255685,0
fc_1_L2_tile_2663,202434,2291967,0
fc_1_L2_tile_2664,202434,2328249,0
fc_1_L2_tile_2665,202434,2364531,0
fc_1_L2_tile_2666,202434,2400813,0
fc_1_L2_tile_2667,202434,2437095,0
fc_1_L2_tile_2668,202434,2473377,0
fc_1_L2_tile_2669,202434,2509659,0
fc_1_L2_tile_2670,202434,2545941,0
fc_1_L2_tile_2671,202434,2582223,0
fc_1_L2_tile_2672,202434,2618505,0
fc_1_L2_tile_2673,202434,2654787,0
fc_1_L2_tile_2674,202434,2691069,0
fc_1_L2_tile_2675,202434,2727351,0
fc_1_L2_tile_2676,202434,2763633,0
fc_1_L2_tile_2677,202434,2799915,0
fc_1_L2_tile_2678,202434,2836197,0
fc_1_L3_tile_1001,0,30081,0
fc_1_L3_tile_1002,0,66363,0
fc_1_L3_tile_1003,0,102645,0
fc_1_L3_tile_1004,0,138927,0
fc_1_L3_tile_1005,0,175209,0
fc_1_L3_tile_1006,0,211491,0
fc_1_L3_tile_1007,0,247773,0
fc_1_L3_tile_1008,0,284055,0
fc_1_L3_tile_1009,0,320337,0
fc_1_L3_tile_1010,0,356619,0
fc_1_L3_tile_1011,0,392901,0
fc_1_L3_tile_1012,0,429183,0
fc_1_L3_tile_1013,0,465465,0
fc_1_L3_tile_1014,0,501747,0
fc_1_L3_tile_1015,0,538029,0
fc_1_L3_tile_1016,0,574311,0
fc_1_L3_tile_1017,0,610593,0
fc_1_L3_tile_1018,0,646875,0
fc_1_L3_tile_1019,0,683157,0
fc_1_L3_tile_1020,0,719439,0
fc_1_L3_tile_1021,0,755721,0
fc_1_L3_tile_1022,0,792003,0
fc_1_L3_tile_1023,0,828285,0
fc_1_L3_tile_1024,0,864567,0
fc_1_L3_tile_1025,0,900849,0
fc_1_L3_tile_1026,0,937131,0
fc_1_L3_tile_1027,0,973413,0
fc_1_L3_tile_1028,0,1009695,0
fc_1_L3_tile_1029,0,1045977,0
fc_1_L3_tile_1030,0,1082259,0
fc_1_L3_tile_1031,0,1118541,0
fc_1_L3_tile_1032,0,1154823,0
fc_1_L3_tile_1033,0,1191105,0
fc_1_L3_tile_1034,0,1227387,0
fc_1_L3_tile_1035,0,1263669,0
fc_1_L3_tile_1036,0,1299951,0
fc_1_L3_tile_1037,0,1336233,0
fc_1_L3_tile_1038,0,1372515,0
fc_1_L3_tile_1039,0,1408797,0
fc_1_L3_tile_1040,0,1445079,0
fc_1_L3_tile_1041,0,1481361,0
fc_1_L3_tile_1042,0,1517643,0
fc_1_L3_tile_1043,0,1553925,0
fc_1_L3_tile_1044,0,1590207,0
fc_1_L3_tile_1045,0,1626489,0
fc_1_L3_tile_1046,0,1662771,0
fc_1_L3_tile_1047,0,1699053,0
fc_1_L3_tile_1048,0,1735335,0
fc_1_L3_tile_1049,0,1771617,0
fc_1_L3_tile_1050,0,1807899,0
fc_1_L3_tile_1051,0,1844181,0
fc_1_L3_tile_1052,0,1880463,0
fc_1_L3_tile_1053,0,1916745,0
fc_1_L3_tile_1054,0,1953027,0
fc_1_L3_tile_1055,0,1989309,0
fc_1_L3_tile_1056,0,2025591,0
fc_1_L3_tile_1057,0,2061873,0
fc_1_L3_tile_1058,0,2098155,0
fc_1_L3_tile_1059,0,2134437,0
fc_1_L3_tile_1060,0,2170719,0
fc_1_L3_tile_1061,0,2207001,0
fc_1_L3_tile_1062,0,2243283,0
fc_1_L3_tile_1063,0,2279565,0
fc_1_L3_tile_1064,0,2315847,0
fc_1_L3_tile_1065,0,2352129,0
fc_1_L3_tile_1066,0,2388411,0
fc_1_L3_tile_1067,0,2424693,0
fc_1_L3_tile_1068,0,2460975,0
fc_1_L3_tile_1069,0,2497257,0
fc_1_L3_tile_1070,0,2533539,0
fc_1_L3_tile_1071,0,2569821,0
fc_1_L3_tile_1072,0,2606103,0
fc_1_L3_tile_1073,0,2642385,0
fc_1_L3_tile_1074,0,2678667,0
fc_1_L3_tile_1075,0,2714949,0
fc_1_L3_tile_1076,0,2751231,0
fc_1_L3_tile_1077,0,2787513,0
fc_1_L3_tile_1078,0,2823795,0
fc_1_L3_tile_1101,33739,36282,0
fc_1_L3_tile_1102,33739,72564,0
fc_1_L3_tile_1103,33739,108846,0
fc_1_L3_tile_1104,33739,145128,0
fc_1_L3_tile_1105,33739,181410,0
fc_1_L3_tile_1106,33739,217692,0
fc_1_L3_tile_1107,33739,253974,0
fc_1_L3_tile_1108,33739,290256,0
fc_1_L3_tile_1109,33739,326538,0
fc_1_L3_tile_1110,33739,362820,0
fc_1_L3_tile_1111,33739,399102,0
fc_1_L3_tile_1112,33739,435384,0
fc_1_L3_tile_1113,33739,471666,0
fc_1_L3_tile_1114,33739,507948,0
fc_1_L3_tile_1115,33739,544230,0
fc_1_L3_tile_1116,33739,580512,0
fc_1_L3_tile_1117,33739,616794,0
fc_1_L3_tile_1118,33739,653076,0
fc_1_L3_tile_1119,33739,689358,0
fc_1_L3_tile_1120,33739,725640,0
fc_1_L3_tile_1121,33739,761922,0
fc_1_L3_tile_1122,33739,798204,0
fc_1_L3_tile_1123,33739,834486,0
fc_1_L3_tile_1124,33739,870768,0
fc_1_L3_tile_1125,33739,907050,0
fc_1_L3_tile_1126,33739,943332,0
fc_1_L3_tile_1127,33739,979614,0
fc_1_L3_tile_1128,33739,1015896,0
fc_1_L3_tile_1129,33739,1052178,0
fc_1_L3_tile_1130,33739,1088460,0
fc_1_L3_tile_1131,33739,1124742,0
fc_1_L3_tile_1132,33739,1161024,0
fc_1_L3_tile_1133,33739,1197306,0
fc_1_L3_tile_1134,33739,1233588,0
fc_1_L3_tile_1135,33739,1269870,0
fc_1_L3_tile_1136,33739,1306152,0
fc_1_L3_tile_1137,33739,1342434,0
fc_1_L3_tile_1138,33739,1378716,0
fc_1_L3_tile_1139,33739,1414998,0
fc_1_L3_tile_1140,33739,1451280,0
fc_1_L3_tile_1141,33739,1487562,0
fc_1_L3_tile_1142,33739,1523844,0
fc_1_L3_tile_1143,33739,1560126,0
fc_1_L3_tile_1144,33739,1596408,0
fc_1_L3_tile_1145,33739,1632690,0
fc_1_L3_tile_1146,33739,1668972,0
fc_1_L3_tile_1147,33739,1705254,0
fc_1_L3_tile_1148,33739,1741536,0
fc_1_L3_tile_1149,33739,1777818,0
fc_1_L3_tile_1150,33739,1814100,0
fc_1_L3_tile_1151,33739,1850382,0
fc_1_L3_tile_1152,33739,1886664,0
fc_1_L3_tile_1153,33739,1922946,0
fc_1_L3_tile_1154,33739,1959228,0
fc_1_L3_tile_1155,33739,1995510,0
fc_1_L3_tile_1156,33739,2031792,0
fc_1_L3_tile_1157,33739,2068074,0
fc_1_L3_tile_1158,33739,2104356,0
fc_1_L3_tile_1159,33739,2140638,0
fc_1_L3_tile_1160,33739,2176920,0
fc_1_L3_tile_1161,33739,2213202,0
fc_1_L3_tile_1162,33739,2249484,0
fc_1_L3_tile_1163,33739,2285766,0
fc_1_L3_tile_1164,33739,2322048,0
fc_1_L3_tile_1165,33739,2358330,0
fc_1_L3_tile_1166,33739,2394612,0
fc_1_L3_tile_1167,33739,2430894,0
fc_1_L3_tile_1168,33739,2467176,0
fc_1_L3_tile_1169,33739,2503458,0
fc_1_L3_tile_1170,33739,2539740,0
fc_1_L3_tile_1171,33739,2576022,0
fc_1_L3_tile_1172,33739,2612304,0
fc_1_L3_tile_1173,33739,2648586,0
fc_1_L3_tile_1174,33739,2684868,0
fc_1_L3_tile_1175,33739,2721150,0
fc_1_L3_tile_1176,33739,2757432,0
fc_1_L3_tile_1177,33739,2793714,0
fc_1_L3_tile_1178,33739,2829996,0
fc_1_L3_tile_1201,67478,30081,0
fc_1_L3_tile_1202,67478,66363,0
fc_1_L3_tile_1203,67478,102645,0
fc_1_L3_tile_1204,67478,138927,0
fc_1_L3_tile_1205,67478,175209,0
fc_1_L3_tile_1206,67478,211491,0
fc_1_L3_tile_1207,67478,247773,0
fc_1_L3_tile_1208,67478,284055,0
fc_1_L3_tile_1209,67478,320337,0
fc_1_L3_tile_1210,67478,356619,0
fc_1_L3_tile_1211,67478,392901,0
fc_1_L3_tile_1212,67478,429183,0
fc_1_L3_tile_1213,67478,465465,0
fc_1_L3_tile_1214,67478,501747,0
fc_1_L3_tile_1215,67478,538029,0
fc_1_L3_tile_1216,67478,574311,0
fc_1_L3_tile_1217,67478,610593,0
fc_1_L3_tile_1218,67478,646875,0
fc_1_L3_tile_1219,67478,683157,0
fc_1_L3_tile_1220,67478,719439,0
fc_1_L3_tile_1221,67478,755721,0
fc_1_L3_tile_1222,67478,792003,0
fc_1_L3_tile_1223,67478,828285,0
fc_1_L3_tile_1224,67478,864567,0
fc_1_L3_tile_1225,67478,900849,0
fc_1_L3_tile_1226,67478,937131,0
fc_1_L3_tile_1227,67478,973413,0
fc_1_L3_tile_1228,67478,1009695,0
fc_1_L3_tile_1229,67478,1045977,0
fc_1_L3_tile_1230,67478,1082259,0
fc_1_L3_tile_1231,67478,1118541,0
fc_1_L3_tile_1232,67478,1154823,0
fc_1_L3_tile_1233,67478,1191105,0
fc_1_L3_tile_1234,67478,1227387,0
fc_1_L3_tile_1235,67478,1263669,0
fc_1_L3_tile_1236,67478,1299951,0
fc_1_L3_tile_1237,67478,1336233,0
fc_1_L3_tile_1238,67478,1372515,0
fc_1_L3_tile_1239,67478,1408797,0
fc_1_L3_tile_1240,67478,1445079,0
fc_1_L3_tile_1241,67478,1481361,0
fc_1_L3_tile_1242,67478,1517643,0
fc_1_L3_tile_1243,67478,1553925,0
fc_1_L3_tile_1244,67478,1590207,0
fc_1_L3_tile_1245,67478,1626489,0
fc_1_L3_tile_1246,67478,1662771,0
fc_1_L3_tile_1247,67478,1699053,0
fc_1_L3_tile_1248,67478,1735335,0
fc_1_L3_tile_1249,67478,1771617,0
fc_1_L3_tile_1250,67478,1807899,0
fc_1_L3_tile_1251,67478,1844181,0
fc_1_L3_tile_1252,67478,1880463,0
fc_1_L3_tile_1253,67478,1916745,0
fc_1_L3_tile_1254,67478,1953027,0
fc_1_L3_tile_1255,67478,1989309,0
fc_1_L3_tile_1256,67478,2025591,0
fc_1_L3_tile_1257,67478,2061873,0
fc_1_L3_tile_1258,67478,2098155,0
fc_1_L3_tile_1259,67478,2134437,0
fc_1_L3_tile_1260,67478,2170719,0
fc_1_L3_tile_1261,67478,2207001,0
fc_1_L3_tile_1262,67478,2243283,0
fc_1_L3_tile_1263,67478,2279565,0
fc_1_L3_tile_1264,67478,2315847,0
fc_1_L3_tile_1265,67478,2352129,0
fc_1_L3_tile_1266,67478,2388411,0
fc_1_L3_tile_1267,67478,2424693,0
fc_1_L3_tile_1268,67478,2460975,0
fc_1_L3_tile_1269,67478,2497257,0
fc_1_L3_tile_1270,67478,2533539,0
fc_1_L3_tile_1271,67478,2569821,0
fc_1_L3_tile_1272,67478,2606103,0
fc_1_L3_tile_1273,67478,2642385,0
fc_1_L3_tile_1274,67478,2678667,0
fc_1_L3_tile_1275,67478,2714949,0
fc_1_L3_tile_1276,67478,2751231,0
fc_1_L3_tile_1277,67478,2787513,0
fc_1_L3_tile_1278,67478,2823795,0
fc_1_L3_tile_1301,101217,36282,0
fc_1_L3_tile_1302,101217,72564,0
fc_1_L3_tile_1303,101217,108846,0
fc_1_L3_tile_1304,101217,145128,0
fc_1_L3_tile_1305,101217,181410,0
fc_1_L3_tile_1306,101217,217692,0
fc_1_L3_tile_1307,101217,253974,0
fc_1_L3_tile_1308,101217,290256,0
fc_1_L3_tile_1309,101217,326538,0
fc_1_L3_tile_1310,101217,362820,0
fc_1_L3_tile_1311,101217,399102,0
fc_1_L3_tile_1312,101217,435384,0
fc_1_L3_tile_1313,101217,471666,0
fc_1_L3_tile_1314,101217,507948,0
fc_1_L3_tile_1315,101217,544230,0
fc_1_L3_tile_1316,101217,580512,0
fc_1_L3_tile_1317,101217,616794,0
fc_1_L3_tile_1318,101217,653076,0
fc_1_L3_tile_1319,101217,689358,0
fc_1_L3_tile_1320,101217,725640,0
fc_1_L3_tile_1321,101217,761922,0
fc_1_L3_tile_1322,101217,798204,0
fc_1_L3_tile_1323,101217,834486,0
fc_1_L3_tile_1324,101217,870768,0
fc_1_L3_tile_1325,101217,907050,0
fc_1_L3_tile_1326,101217,943332,0
fc_1_L3_tile_1327,101217,979614,0
fc_1_L3_tile_1328,101217,1015896,0
fc_1_L3_tile_1329,101217,1052178,0
fc_1_L3_tile_1330,101217,1088460,0
fc_1_L3_tile_1331,101217,1124742,0
fc_1_L3_tile_1332,101217,1161024,0
fc_1_L3_tile_1333,101217,1197306,0
fc_1_L3_tile_1334,101217,1233588,0
fc_1_L3_tile_1335,101217,1269870,0
fc_1_L3_tile_1336,101217,1306152,0
fc_1_L3_tile_1337,101217,1342434,0
fc_1_L3_tile_1338,101217,1378716,0
fc_1_L3_tile_1339,101217,1414998,0
fc_1_L3_tile_1340,101217,1451280,0
fc_1_L3_tile_1341,101217,1487562,0
fc_1_L3_tile_1342,101217,1523844,0
fc_1_L3_tile_1343,101217,1560126,0
fc_1_L3_tile_1344,101217,1596408,0
fc_1_L3_tile_1345,101217,1632690,0
fc_1_L3_tile_1346,101217,1668972,0
fc_1_L3_tile_1347,101217,1705254,0
fc_1_L3_tile_1348,101217,1741536,0
fc_1_L3_tile_1349,101217,1777818,0
fc_1_L3_tile_1350,101217,1814100,0
fc_1_L3_tile_1351,101217,1850382,0
fc_1_L3_tile_1352,101217,1886664,0
fc_1_L3_tile_1353,101217,1922946,0
fc_1_L3_tile_1354,101217,1959228,0
fc_1_L3_tile_1355,101217,1995510,0
fc_1_L3_tile_1356,101217,2031792,0
fc_1_L3_tile_1357,101217,2068074,0
fc_1_L3_tile_1358,101217,2104356,0
fc_1_L3_tile_1359,101217,2140638,0
